S. aureus SCOA6009,#cc0000
S. aureus T59609,#cc0000
S. aureus SJOS6051,#cc0000
S. aureus COAS6039,#cc0000
S. aureus PLAC6004,#cc0000
S. aureus F23347,#cc0000
S. aureus T45839,#cc0000
S. aureus T74141,#cc0000
S. aureus T39102,#cc0000
S. aureus KINW6061,#cc0000
S. aureus F63687,#cc0000
S. aureus F88387,#cc0000
S. aureus W33578,#cc0000
S. aureus SCOA6006,#cc0000
S. aureus FVRH6040,#cc0000
S. aureus W92052,#cc0000
S. aureus WMCA6084,#cc0000
S. aureus W12628,#cc0000
S. aureus  AR_0225,#cc0000
S. aureus  16514,#cc0000
S. aureus W62972,#cc0000
S. aureus FVRH6066,#cc0000
S. aureus LAMC6115,#cc0000
S. aureus T35622,#cc0000
S. aureus P311052-208,#cc0000
S. aureus  MRSA_S5,#cc0000
S. aureus MRSA_S4,#cc0000
S. aureus  2588STDY5748604,#cc0000
S. aureus W12583,#cc0000
S. aureus W12586,#cc0000
S. aureus USA300-ISMMS1,#cc0000
S. aureus  USFL170,#cc0000
S. aureus  USFL169,#cc0000
S. aureus  USFL174,#cc0000
S. aureus T45945,#cc0000
S. aureus S39407,#cc0000
S. aureus S39411,#cc0000
S. aureus H72152,#cc0000
S. aureus T13126,#cc0000
S. aureus W28921,#cc0000
S. aureus T13125,#cc0000
S. aureus T13127,#cc0000
S. aureus H77094,#cc0000
S. aureus M70073,#cc0000
S. aureus F36670,#cc0000
S. aureus H41070,#cc0000
S. aureus  HL451,#cc0000
S. aureus  BPH2986,#cc0000
S. aureus WMCA6091,#cc0000
S. aureus OCMM6140,#cc0000
S. aureus  BCW_7425,#cc0000
S. aureus W46883,#cc0000
S. aureus W60060,#cc0000
S. aureus LAMC0013,#cc0000
S. aureus W35356,#cc0000
S. aureus F16432,#cc0000
S. aureus M77225,#cc0000
S. aureus H65830,#cc0000
S. aureus W46839,#cc0000
S. aureus H22637,#cc0000
S. aureus T47181,#cc0000
S. aureus F19383,#cc0000
S. aureus F63154,#cc0000
S. aureus H47671,#cc0000
S. aureus M74952,#cc0000
S. aureus F66778,#cc0000
S. aureus  HP20814.048,#cc0000
S. aureus  HP20814.087,#cc0000
S. aureus H49922,#cc0000
S. aureus F91077,#cc0000
S. aureus T42547,#cc0000
S. aureus  2588STDY5748489,#cc0000
S. aureus AMMC6040,#cc0000
S. aureus SMMC6007,#cc0000
S. aureus MISS6057,#cc0000
S. aureus UCIM6019,#cc0000
S. aureus M13384,#cc0000
S. aureus T39328,#cc0000
S. aureus MISS6110,#cc0000
S. aureus F26873,#cc0000
S. aureus COAS6055,#cc0000
S. aureus SCLE6035,#cc0000
S. aureus W82215,#cc0000
S. aureus H19420,#cc0000
S. aureus WMCS6079,#cc0000
S. aureus F46780,#cc0000
S. aureus M66468,#cc0000
S. aureus M28487,#cc0000
S. aureus WAMC6010,#cc0000
S. aureus HBHO6050,#cc0000
S. aureus M59248,#cc0000
S. aureus F48422,#cc0000
S. aureus F48420,#cc0000
S. aureus AMMC6070,#cc0000
S. aureus H50411,#cc0000
S. aureus LPIH6010,#cc0000
S. aureus LAMC6094,#cc0000
S. aureus OCMM6045,#cc0000
S. aureus H49831,#cc0000
S. aureus AMMC6071,#cc0000
S. aureus T74602,#cc0000
S. aureus T47161,#cc0000
S. aureus T31892,#cc0000
S. aureus OCMM6129,#cc0000
S. aureus F36687,#cc0000
S. aureus F85609,#cc0000
S. aureus F53393,#cc0000
S. aureus HBHO6002,#cc0000
S. aureus T71868,#cc0000
S. aureus T33147,#cc0000
S. aureus T76030,#cc0000
S. aureus T71872,#cc0000
S. aureus S56450,#cc0000
S. aureus T16669,#cc0000
S. aureus F27253,#cc0000
S. aureus F77709,#cc0000
S. aureus F36090,#cc0000
S. aureus F27252,#cc0000
S. aureus F91084,#cc0000
S. aureus F27254,#cc0000
S. aureus F77710,#cc0000
S. aureus F36091,#cc0000
S. aureus H65853,#cc0000
S. aureus M44986,#cc0000
S. aureus M86940,#cc0000
S. aureus M44987,#cc0000
S. aureus M44988,#cc0000
S. aureus M86943,#cc0000
S. aureus F64896,#cc0000
S. aureus M79256,#cc0000
S. aureus M70017,#cc0000
S. aureus M70018,#cc0000
S. aureus F64897,#cc0000
S. aureus M79254,#cc0000
S. aureus COLL6021,#cc0000
S. aureus F74035,#cc0000
S. aureus F74039,#cc0000
S. aureus W73649,#cc0000
S. aureus LPIH6011,#cc0000
S. aureus W38597,#cc0000
S. aureus M73702,#cc0000
S. aureus M59257,#cc0000
S. aureus H16097,#cc0000
S. aureus F92073,#cc0000
S. aureus W42270,#cc0000
S. aureus F16533,#cc0000
S. aureus T77618,#cc0000
S. aureus W31947,#cc0000
S. aureus M92086,#cc0000
S. aureus T12923,#cc0000
S. aureus W65910,#cc0000
S. aureus F38211,#cc0000
S. aureus F89073,#cc0000
S. aureus F50093,#cc0000
S. aureus H59329,#cc0000
S. aureus M72054,#cc0000
S. aureus T39082,#cc0000
S. aureus T66632,#cc0000
S. aureus AMMC6002,#cc0000
S. aureus W36553,#cc0000
S. aureus W73060,#cc0000
S. aureus W64958,#cc0000
S. aureus SJUD6056,#cc0000
S. aureus CHAP6035,#cc0000
S. aureus AGEN6010,#cc0000
S. aureus UCIM6049,#cc0000
S. aureus WMCS6115,#cc0000
S. aureus H71538,#cc0000
S. aureus H43986,#cc0000
S. aureus T83563,#cc0000
S. aureus T67319,#cc0000
S. aureus T42550,#cc0000
S. aureus F36699,#cc0000
S. aureus  CFSA344,#cc0000
S. aureus  USFL341,#cc0000
S. aureus COAS6038,#cc0000
S. aureus W24216,#cc0000
S. aureus  HP20814.096,#cc0000
S. aureus UCIM6009,#cc0000
S. aureus SCLE6005,#cc0000
S. aureus W33796,#cc0000
S. aureus W12582,#cc0000
S. aureus F82568,#cc0000
S. aureus  USA300-SUR9,#cc0000
S. aureus  USA300-SUR5,#cc0000
S. aureus  USA300-SUR4,#cc0000
S. aureus  USA300-SUR8,#cc0000
S. aureus  USA300-SUR11,#cc0000
S. aureus  USA300-SUR10,#cc0000
S. aureus  12673_8_60,#cc0000
S. aureus  USA300-SUR20,#cc0000
S. aureus  USA300-SUR22,#cc0000
S. aureus  USA300-SUR23,#cc0000
S. aureus  USFL250,#cc0000
S. aureus  USFL251,#cc0000
S. aureus  USFL243,#cc0000
S. aureus  USA300-SUR12,#cc0000
S. aureus  USA300-SUR15,#cc0000
S. aureus  USA300-SUR24,#cc0000
S. aureus  USFL224,#cc0000
S. aureus  USFL223,#cc0000
S. aureus  USA300-SUR13,#cc0000
S. aureus  USA300-SUR6,#cc0000
S. aureus  USA300-SUR21,#cc0000
S. aureus  USA300-SUR3,#cc0000
S. aureus  USA300-SUR14,#cc0000
S. aureus  USA300-SUR19,#cc0000
S. aureus  USA300-SUR18,#cc0000
S. aureus  USA300-SUR16,#cc0000
S. aureus  USA300-SUR17,#cc0000
S. aureus  STV108L,#cc0000
S. aureus  USA300-SUR7,#cc0000
S. aureus  ABOJE,#cc0000
S. aureus  USFL276,#cc0000
S. aureus  USFL270,#cc0000
S. aureus  USFL269,#cc0000
S. aureus  FL384,#cc0000
S. aureus  USFL255,#cc0000
S. aureus  USFL297,#cc0000
S. aureus  USFL299,#cc0000
S. aureus  USFL298,#cc0000
S. aureus  USFL296,#cc0000
S. aureus  FL391,#cc0000
S. aureus  USFL295,#cc0000
S. aureus  USFL141,#cc0000
S. aureus  USFL339,#cc0000
S. aureus  USFL338,#cc0000
S. aureus  USFL063,#cc0000
S. aureus  USFL056,#cc0000
S. aureus  USFL055,#cc0000
S. aureus  USFL142,#cc0000
S. aureus  USFL136,#cc0000
S. aureus  USFL162,#cc0000
S. aureus  2588STDY5748890,#cc0000
S. aureus  sta3646,#cc0000
S. aureus  USFL222,#cc0000
S. aureus  USFL094,#cc0000
S. aureus  FL370,#cc0000
S. aureus  USFL092,#cc0000
S. aureus  USFL124,#cc0000
S. aureus  USFL110,#cc0000
S. aureus  USFL093,#cc0000
S. aureus  FL369,#cc0000
S. aureus  FL368,#cc0000
S. aureus  2588STDY5748448,#cc0000
S. aureus  2588STDY5747941,#cc0000
S. aureus  FDAARGOS_135,#cc0000
S. aureus  FDAARGOS_140,#cc0000
S. aureus  H1419,#cc0000
S. aureus LAMC6066,#cc0000
S. aureus  USA300-SUR1,#cc0000
S. aureus  USA300_SUR1,#cc0000
S. aureus  USA300-SUR2,#cc0000
S. aureus  USFL211,#cc0000
S. aureus  USFL210,#cc0000
S. aureus  USFL220,#cc0000
S. aureus  USFL212,#cc0000
S. aureus  FL363,#cc0000
S. aureus  USFL084,#cc0000
S. aureus  USFL082,#cc0000
S. aureus  FL362,#cc0000
S. aureus  FL361,#cc0000
S. aureus  USFL097,#cc0000
S. aureus  USFL077,#cc0000
S. aureus  USFL263,#cc0000
S. aureus  USFL115,#cc0000
S. aureus  USFL113,#cc0000
S. aureus  USFL119,#cc0000
S. aureus  USFL114,#cc0000
S. aureus F90608,#cc0000
S. aureus  CFSA222,#cc0000
S. aureus  CFSA020,#cc0000
S. aureus  H1,#cc0000
S. aureus  2588STDY5748687,#cc0000
S. aureus  FL392,#cc0000
S. aureus  USFL305,#cc0000
S. aureus  USFL304,#cc0000
S. aureus  USFL320,#cc0000
S. aureus  FL393,#cc0000
S. aureus  USFL239,#cc0000
S. aureus  USFL303,#cc0000
S. aureus  USFL230,#cc0000
S. aureus  USFL302,#cc0000
S. aureus  USFL231,#cc0000
S. aureus  USFL267,#cc0000
S. aureus  USFL266,#cc0000
S. aureus  USFL274,#cc0000
S. aureus  USFL268,#cc0000
S. aureus  USFL034,#cc0000
S. aureus  USFL028,#cc0000
S. aureus  2588STDY5748704,#cc0000
S. aureus  2588STDY5748751,#cc0000
S. aureus H58177,#cc0000
S. aureus T25283,#cc0000
S. aureus T60795,#cc0000
S. aureus  2588STDY5627607,#cc0000
S. aureus W85326,#cc0000
S. aureus H47169,#cc0000
S. aureus W35455,#cc0000
S. aureus  USFL095,#cc0000
S. aureus  USFL005,#cc0000
S. aureus  USFL019,#cc0000
S. aureus  USFL006,#cc0000
S. aureus  USFL024,#cc0000
S. aureus  USFL225,#cc0000
S. aureus  FL381,#cc0000
S. aureus  FL380,#cc0000
S. aureus  USFL237,#cc0000
S. aureus  USFL236,#cc0000
S. aureus  USFL226,#cc0000
S. aureus  FL358,#cc0000
S. aureus  USFL057,#cc0000
S. aureus  USFL074,#cc0000
S. aureus  USFL214,#cc0000
S. aureus  USFL213,#cc0000
S. aureus  USFL259,#cc0000
S. aureus  FL383,#cc0000
S. aureus  USFL262,#cc0000
S. aureus  USFL273,#cc0000
S. aureus  USFL159,#cc0000
S. aureus  USFL158,#cc0000
S. aureus  USFL165,#cc0000
S. aureus  USFL035,#cc0000
S. aureus  USFL150,#cc0000
S. aureus  USFL037,#cc0000
S. aureus  USFL070,#cc0000
S. aureus  USFL068,#cc0000
S. aureus  MEH7,#cc0000
S. aureus  MEH1,#cc0000
S. aureus LPIH6004,#cc0000
S. aureus H32166,#cc0000
S. aureus M16597,#cc0000
S. aureus W85837,#cc0000
S. aureus  HP20814.068,#cc0000
S. aureus  HP20814.021,#cc0000
S. aureus P330178-178,#cc0000
S. aureus P330178-180,#cc0000
S. aureus  H5,#cc0000
S. aureus  43-121,#cc0000
S. aureus  43-121,#cc0000
S. aureus  RH233,#cc0000
S. aureus  12483_8_69,#cc0000
S. aureus  KE3651,#cc0000
S. aureus  KE3646,#cc0000
S. aureus  MRSA_S21,#cc0000
S. aureus  CV275,#cc0000
S. aureus  M2857,#cc0000
S. aureus  M3750,#cc0000
S. aureus  478_SAUR,#cc0000
S. aureus  USFL258,#cc0000
S. aureus W29641,#cc0000
S. aureus T52642,#cc0000
S. aureus T13128,#cc0000
S. aureus  USFL133,#cc0000
S. aureus  USFL132,#cc0000
S. aureus  USFL134,#cc0000
S. aureus  CFBR-515,#cc0000
S. aureus  FL372,#cc0000
S. aureus  USFL167,#cc0000
S. aureus  USFL173,#cc0000
S. aureus  USFL168,#cc0000
S. aureus  D2825,#cc0000
S. aureus  MRSA_S23,#cc0000
S. aureus  MRSA_S22,#cc0000
S. aureus  HP20814.059,#cc0000
S. aureus  USFL238,#cc0000
S. aureus  USFL227,#cc0000
S. aureus  USFL228,#cc0000
S. aureus  2588STDY5748102,#cc0000
S. aureus SR1129,#cc0000
S. aureus  HP20814.079,#cc0000
S. aureus  HP20814.004,#cc0000
S. aureus  USFL330,#cc0000
S. aureus  2588STDY5748186,#cc0000
S. aureus H40575,#cc0000
S. aureus H58198,#cc0000
S. aureus SMMC6087,#cc0000
S. aureus H27761,#cc0000
S. aureus F80354,#cc0000
S. aureus  2588STDY5748581,#cc0000
S. aureus KINB6009,#cc0000
S. aureus H32175,#cc0000
S. aureus F26032,#cc0000
S. aureus M39265,#cc0000
S. aureus W75262,#cc0000
S. aureus W19225,#cc0000
S. aureus W45421,#cc0000
S. aureus  USFL036,#cc0000
S. aureus  USFL042,#cc0000
S. aureus  USFL043,#cc0000
S. aureus  2588STDY5748497,#cc0000
S. aureus  2588STDY5748496,#cc0000
S. aureus  USFL137,#cc0000
S. aureus COAS6095,#cc0000
S. aureus  2588STDY5748920,#cc0000
S. aureus  2588STDY5748954,#cc0000
S. aureus  2588STDY5748945,#cc0000
S. aureus W42255,#cc0000
S. aureus  USFL240,#cc0000
S. aureus P210418-17,#cc0000
S. aureus  2588STDY5748946,#cc0000
S. aureus  2588STDY5748512,#cc0000
S. aureus  2588STDY5627601,#cc0000
S. aureus  H1412,#cc0000
S. aureus  KE7090,#cc0000
S. aureus HOAG6059,#cc0000
S. aureus  UTSW MRSA 55,#cc0000
S. aureus  MRSA_S12,#cc0000
S. aureus 29b_MRSA,#cc0000
S. aureus 26b_MRSA,#cc0000
S. aureus 27b_MRSA,#cc0000
S. aureus 33b,#cc0000
S. aureus 25b_MRSA,#cc0000
S. aureus 31b_MRSA,#cc0000
S. aureus  USA300_2014.C02,#cc0000
S. aureus  3020.CO1,#cc0000
S. aureus  1969.N,#cc0000
S. aureus  2588STDY5627570,#cc0000
S. aureus  2588STDY5748904,#cc0000
S. aureus  CFSA228,#cc0000
S. aureus  2588STDY5748690,#cc0000
S. aureus  2588STDY5748761,#cc0000
S. aureus  2588STDY5748940,#cc0000
S. aureus  2588STDY5748552,#cc0000
S. aureus  2588STDY5748011,#cc0000
S. aureus SJOS6061,#cc0000
S. aureus TUSH6001,#cc0000
S. aureus M13316,#cc0000
S. aureus  USFL252,#cc0000
S. aureus  USFL244,#cc0000
S. aureus SJOS6139,#cc0000
S. aureus FVRH6074,#134f5c
S. aureus F83272,#134f5c
S. aureus W33592,#134f5c
S. aureus F46600,#cc0000
S. aureus OCMM6037,#cc0000
S. aureus W42929,#cc0000
S. aureus W92100,#cc0000
S. aureus F16108,#cc0000
S. aureus M49501,#cc0000
S. aureus F48603,#cc0000
S. aureus F48607,#cc0000
S. aureus F48611,#cc0000
S. aureus  M3456,#cc0000
S. aureus  STV232L,#cc0000
S. aureus  H1795,#cc0000
S. aureus  12673_8_44,#cc0000
S. aureus  MRSA_S8,#cc0000
S. aureus LAMC0050,#cc0000
S. aureus T57415,#cc0000
S. aureus  MRSA_S28,#cc0000
S. aureus UCIM6057,#cc0000
S. aureus  HP20814.013,#cc0000
S. aureus  2588STDY5748528,#cc0000
S. aureus HOAG6084,#cc0000
S. aureus F26088,#cc0000
S. aureus P210464-28,#cc0000
S. aureus T28640,#cc0000
S. aureus P310672-199,#cc0000
S. aureus  USFL340,#cc0000
S. aureus  USFL318,#cc0000
S. aureus  USFL348,#cc0000
S. aureus  2588STDY5763984,#cc0000
S. aureus  2588STDY5748156,#cc0000
S. aureus M67290,#cc0000
S. aureus H43996,#cc0000
S. aureus H64570,#cc0000
S. aureus T70161,#cc0000
S. aureus H71785,#cc0000
S. aureus T32092,#cc0000
