S. aureus  2588STDY5747536,#3d85c6
S. aureus  2588STDY5748933,#3d85c6
S. aureus  2588STDY5627542,#3d85c6
S. aureus P310848-200,#3d85c6
S. aureus  2588STDY5748695,#3d85c6
S. aureus  2588STDY5748940,#3d85c6
S. aureus  2588STDY5748552,#3d85c6
S. aureus  2588STDY5748011,#3d85c6
S. aureus T57415,#3d85c6
S. aureus  MRSA_S28,#3d85c6
S. aureus  USFL348,#3d85c6
S. aureus T28653,#3d85c6
S. aureus COAS6001,#3d85c6
S. aureus  USFL278,#3d85c6
S. aureus M13099,#3d85c6
S. aureus CO-49,#3d85c6
S. aureus  abscess129,#3d85c6
S. aureus P210405-16,#3d85c6
S. aureus  2588STDY5748948,#3d85c6
S. aureus  STV915L,#3d85c6
S. aureus  USFL004,#3d85c6
S. aureus  USFL015,#3d85c6
S. aureus  USFL265,#3d85c6
S. aureus  USFL275,#3d85c6
S. aureus  CFSA336,#3d85c6
S. aureus  CFSA143,#3d85c6
S. aureus  USFL105,#3d85c6
S. aureus  TW16,#3d85c6
S. aureus  JK3137,#3d85c6
S. aureus  USFL108,#3d85c6
S. aureus  USFL289,#3d85c6
S. aureus  USFL178,#3d85c6
S. aureus  CFSA281,#3d85c6
S. aureus  CFSA289,#3d85c6
S. aureus  CFSA321,#3d85c6
S. aureus F54461,#3d85c6
S. aureus F12856,#3d85c6
S. aureus  USFL029,#3d85c6
S. aureus  USFL025,#3d85c6
S. aureus  USFL023,#3d85c6
S. aureus  USFL030,#3d85c6
S. aureus  USFL281,#3d85c6
S. aureus  USFL285,#3d85c6
S. aureus  USFL293,#3d85c6
S. aureus  USFL294,#3d85c6
S. aureus  FL377,#3d85c6
S. aureus  CFSA010,#3d85c6
S. aureus  FL395,#3d85c6
S. aureus  2588STDY5748328,#3d85c6
S. aureus  USFL121,#3d85c6
S. aureus  USFL127,#3d85c6
S. aureus  CFSA364,#3d85c6
S. aureus  CFSA024,#3d85c6
S. aureus  CFSA043,#3d85c6
S. aureus  CFSA166,#3d85c6
S. aureus  CFSA031,#3d85c6
S. aureus  2588STDY5748761,#3d85c6
S. aureus LAMC0050,#3d85c6
S. aureus  USFL340,#3d85c6
S. aureus  USFL318,#3d85c6
S. aureus T70161,#3d85c6
S. aureus T51022,#3d85c6
S. aureus  USFL181,#3d85c6
S. aureus P310821-173,#3d85c6
S. aureus  2588STDY5748538,#3d85c6
S. aureus T66282,#3d85c6
S. aureus T30033,#3d85c6
S. aureus T34696,#3d85c6
S. aureus H24884,#3d85c6
S. aureus  USFL350,#3d85c6
S. aureus  AFR004,#3d85c6
S. aureus  AFR085,#3d85c6
S. aureus  USFL324,#3d85c6
S. aureus  USFL323,#3d85c6
S. aureus  USFL076,#3d85c6
S. aureus  FL388,#3d85c6
S. aureus  AFR091,#3d85c6
S. aureus  USFL191,#3d85c6
S. aureus  CFSA303,#3d85c6
S. aureus  CFSA293,#3d85c6
S. aureus  USFL343,#3d85c6
S. aureus  USFL344,#3d85c6
S. aureus  USFL342,#3d85c6
S. aureus  USFL349,#3d85c6
S. aureus  USFL193,#3d85c6
S. aureus  USFL185,#3d85c6
S. aureus  CFSA091,#3d85c6
S. aureus  USFL336,#3d85c6
S. aureus MRSA_CVMN26035PS,#3d85c6
S. aureus F90608,#3d85c6
S. aureus  2588STDY5627601,#3d85c6
S. aureus  2588STDY5764007,#3d85c6
S. aureus  2588STDY5748904,#3d85c6
S. aureus  CFSA228,#3d85c6
S. aureus  2588STDY5748690,#3d85c6
S. aureus OCMM6037,#3d85c6
S. aureus  MRSA_S8,#3d85c6
S. aureus H43996,#3d85c6
S. aureus H64570,#3d85c6
S. aureus P310906-176,#3d85c6
S. aureus  NRS384-rpoB-H481N-NCV,#3d85c6
S. aureus T54280,#3d85c6
S. aureus F60357,#3d85c6
S. aureus F89046,#3d85c6
S. aureus M20726,#3d85c6
S. aureus M1035,#3d85c6
S. aureus W29625,#3d85c6
S. aureus  USFL204,#3d85c6
S. aureus  USFL215,#3d85c6
S. aureus  USFL205,#3d85c6
S. aureus  USFL206,#3d85c6
S. aureus F23336,#3d85c6
S. aureus  USFL180,#3d85c6
S. aureus  USFL192,#3d85c6
S. aureus  2588STDY5627526,#3d85c6
S. aureus UCIM6126,#3d85c6
Staphylococcus sp. HMSC76G03,#3d85c6
S. aureus  USFL066,#3d85c6
S. aureus  USFL088,#3d85c6
S. aureus  USFL089,#3d85c6
S. aureus  USFL109,#3d85c6
S. aureus  AFR177,#3d85c6
S. aureus  sta3173,#3d85c6
S. aureus  AFR115,#3d85c6
S. aureus  AFR182,#3d85c6
S. aureus  TW19,#3d85c6
S. aureus  USFL176,#3d85c6
S. aureus  USFL179,#3d85c6
S. aureus  CFSA109,#3d85c6
S. aureus  USFL311,#3d85c6
S. aureus  USFL312,#3d85c6
S. aureus F82568,#3d85c6
S. aureus  CFSA222,#3d85c6
S. aureus  CFSA020,#3d85c6
S. aureus  USFL095,#3d85c6
S. aureus  USFL070,#3d85c6
S. aureus  USFL068,#3d85c6
S. aureus  2588STDY5627594,#3d85c6
S. aureus  2588STDY5627570,#3d85c6
S. aureus  Case1_N11,#3d85c6
S. aureus  CFSA295,#3d85c6
S. aureus USA300  NRS384  USA300 NRS384,#3d85c6
S. aureus M0945,#3d85c6
S. aureus M0982,#3d85c6
S. aureus M20180,#3d85c6
S. aureus T69716,#3d85c6
S. aureus F85711,#3d85c6
S. aureus  USFL053,#3d85c6
S. aureus  USFL229,#3d85c6
S. aureus  USFL054,#3d85c6
S. aureus  FL357,#3d85c6
S. aureus  USFL067,#3d85c6
S. aureus  USFL075,#3d85c6
S. aureus  FL360,#3d85c6
S. aureus  FL389,#3d85c6
S. aureus  FL386,#3d85c6
S. aureus  sta3667,#3d85c6
S. aureus  sta3297,#3d85c6
S. aureus  CFSA349,#3d85c6
S. aureus  CFSA219,#3d85c6
S. aureus  USFL216,#3d85c6
S. aureus  USFL217,#3d85c6
S. aureus  USFL172,#3d85c6
S. aureus  CFSA081,#3d85c6
S. aureus  H1419,#3d85c6
S. aureus LAMC6066,#3d85c6
S. aureus W42255,#3d85c6
S. aureus  2588STDY5748946,#3d85c6
S. aureus  2588STDY5748512,#3d85c6
S. aureus  H1412,#3d85c6
S. aureus  UTSW MRSA 55,#3d85c6
S. aureus  MRSA_S12,#3d85c6
S. aureus 31b_MRSA,#3d85c6
S. aureus  1969.N,#3d85c6
S. aureus  Case1_N0c,#3d85c6
S. aureus SJOS6139,#3d85c6
S. aureus W42929,#3d85c6
S. aureus W92100,#3d85c6
S. aureus  M3456,#3d85c6
S. aureus  STV232L,#3d85c6
S. aureus  H1795,#3d85c6
S. aureus  12673_8_44,#3d85c6
S. aureus  NRS384,#3d85c6
S. aureus  NRS384-rpoB-H481N-SCV,#3d85c6
S. aureus W75229,#3d85c6
S. aureus T55950,#3d85c6
S. aureus P310516-223,#3d85c6
S. aureus  FL359,#3d85c6
S. aureus  USFL065,#3d85c6
S. aureus  USFL290,#3d85c6
S. aureus  FL387,#3d85c6
S. aureus  USFL321,#3d85c6
S. aureus  USFL288,#3d85c6
S. aureus  USFL175,#3d85c6
S. aureus  USFL171,#3d85c6
S. aureus W12582,#3d85c6
S. aureus  FDAARGOS_135,#3d85c6
S. aureus  USA300-SUR2,#3d85c6
S. aureus  USFL212,#3d85c6
S. aureus  USFL263,#3d85c6
S. aureus  USFL115,#3d85c6
S. aureus W85326,#3d85c6
S. aureus  USFL024,#3d85c6
S. aureus  USFL226,#3d85c6
S. aureus  H5,#3d85c6
S. aureus  M2857,#3d85c6
S. aureus SR1129,#3d85c6
S. aureus  USFL240,#3d85c6
S. aureus  2588STDY5627605,#3d85c6
S. aureus  KE7090,#3d85c6
S. aureus HOAG6059,#3d85c6
S. aureus 25b_MRSA,#3d85c6
S. aureus  USA300_2014.C02,#3d85c6
S. aureus  3020.CO1,#3d85c6
S. aureus  Case1_N15b,#3d85c6
S. aureus SJOS6061,#3d85c6
S. aureus TUSH6001,#3d85c6
S. aureus M13316,#3d85c6
S. aureus F46600,#3d85c6
S. aureus F16108,#3d85c6
S. aureus M49501,#3d85c6
S. aureus F48611,#3d85c6
S. aureus  CFSA280,#3d85c6
S. aureus  CFSA300,#3d85c6
S. aureus  CFSA146,#3d85c6
S. aureus P310516-204,#3d85c6
S. aureus P310516-222,#3d85c6
S. aureus SCLE6005,#3d85c6
S. aureus W33796,#3d85c6
S. aureus  FDAARGOS_140,#3d85c6
S. aureus  2588STDY5748368,#3d85c6
S. aureus  USA300-SUR1,#3d85c6
S. aureus  USA300_SUR1,#3d85c6
S. aureus  USFL220,#3d85c6
S. aureus  FL363,#3d85c6
S. aureus  USFL114,#3d85c6
S. aureus  2588STDY5748751,#3d85c6
S. aureus  2588STDY5627566,#3d85c6
S. aureus H47169,#3d85c6
S. aureus W35455,#3d85c6
S. aureus  USFL005,#3d85c6
S. aureus  USFL236,#3d85c6
S. aureus  USFL069,#3d85c6
S. aureus  USFL159,#3d85c6
S. aureus  USFL150,#3d85c6
S. aureus  USFL037,#3d85c6
S. aureus  MEH7,#3d85c6
S. aureus  MEH1,#3d85c6
S. aureus  2588STDY5627575,#3d85c6
S. aureus P330178-178,#3d85c6
S. aureus P330178-180,#3d85c6
S. aureus  CV275,#3d85c6
S. aureus  M3750,#3d85c6
S. aureus  USFL134,#3d85c6
S. aureus  2588STDY5748186,#3d85c6
S. aureus H40575,#3d85c6
S. aureus H58198,#3d85c6
S. aureus  2588STDY5748954,#3d85c6
S. aureus  2588STDY5748945,#3d85c6
S. aureus 33b,#3d85c6
S. aureus  Case1_N0b,#3d85c6
S. aureus  USFL252,#3d85c6
